-14865.772,-5533.254,-4508.431,57.720
-6475.441,-5988.010,13428.020,-2034.720
-14932.590,-5616.677,-4678.281,30.630
-16603.320,-5449.154,-4724.893,-215.410
-14237.014,-5574.428,-4850.166,-17.840
-14726.922,-5529.910,-4185.741,-7.530
-14605.920,-5554.368,-4256.154,-11.410
-14902.492,-5520.795,-3993.073,-20.150
-14964.585,-5572.007,-4141.228,-111.780
-14632.649,-5563.753,-5041.464,2.910
-14345.480,-5512.943,-4197.477,8.300
-13726.044,-5563.496,-5259.132,51.410
-14725.384,-5531.365,-4164.499,-3.410
-13863.128,-5530.768,-5075.772,31.740
-14744.914,-5539.867,-4313.805,6.030
-14683.797,-5530.399,-4054.613,-2.900
-14762.165,-5553.745,-4214.291,-60.620
-14679.136,-5527.166,-4041.839,-42.430
-14697.433,-5532.503,-4167.420,-2.670
-14756.213,-5526.222,-4158.643,2.170
-14660.043,-5518.474,-4046.233,-10.620
-14624.024,-6274.322,-1749.454,-1172.560
-14681.113,-5523.424,-4073.576,0.700
-14143.012,-5524.682,-4301.065,33.260
-14531.090,-5527.499,-4070.100,-25.570
-15260.527,-5510.957,-3690.217,-56.790
-14658.387,-5528.769,-4026.953,2.150
-16277.434,-5572.119,-3419.528,103.920
-14493.283,-5475.344,-4526.237,-84.600
-14613.632,-5501.629,-4259.506,-5.630
-14542.216,-5598.475,-4287.562,68.110
-14691.597,-5538.703,-4097.497,-5.730
-14787.946,-5528.336,-4157.353,-17.910
-14810.028,-5511.537,-4270.664,-4.850
-14535.884,-5542.852,-4386.210,12.110
-15014.249,-5585.580,-3935.665,91.810
-14535.085,-5548.307,-4073.631,18.980
-17625.615,-5906.302,-6013.435,499.660
-14701.062,-5529.783,-4180.767,-8.800
-14075.028,-5564.332,-4006.343,138.610
-14920.857,-5569.900,-4674.065,-29.690
-14703.592,-5535.379,-4245.434,-10.770
-14036.780,-5530.422,-4329.988,-3.240
-15052.201,-5465.444,-4230.730,-34.040
-14702.172,-5521.939,-4133.639,-7.960
-14678.072,-5535.567,-4138.992,2.620
-14657.066,-5534.439,-4302.643,-9.970
-14689.092,-5535.133,-4088.066,8.150
-14750.554,-5553.754,-4260.458,-1.280
-14736.026,-5577.829,-4043.557,0.970
-14724.854,-5536.145,-4122.039,-11.050
-9159.423,-5516.539,5501.324,165.650
-14718.329,-5531.234,-4146.536,-39.920
-14502.551,-5546.337,-5185.438,-107.330
-15813.608,-5453.270,-5073.941,-347.620
-14695.901,-5540.014,-4055.695,-8.300
-14775.708,-5535.539,-4182.257,1.940
-14739.426,-5520.563,-4101.085,-10.390
-14709.096,-5529.218,-4170.693,-7.730
-14846.435,-5583.856,-4228.662,20.230
-14609.723,-5530.864,-3960.938,14.130
-14774.339,-5543.736,-4299.441,-93.990
-14700.476,-5548.866,-4115.854,-8.010
-15109.003,-5541.404,-4253.034,-28.850
-16078.364,-5822.507,-4137.933,-57.180
-14933.430,-5544.671,-3781.318,-27.750
-14488.813,-5535.470,-4512.946,-171.720
-12381.955,-5552.005,-6255.394,290.690
-14907.896,-5535.483,-4172.769,-24.650
-14556.454,-5536.245,-4408.086,-60.120
-14108.908,-5538.205,-5470.989,-172.510
-16391.452,-5444.680,-3038.059,194.360
-14695.211,-5527.022,-4259.192,-4.230
-14693.982,-5522.487,-4137.545,-6.090
-14671.292,-5565.411,-4057.951,30.220
-10657.756,-5363.638,-4768.636,185.810
-14701.274,-5542.483,-4170.803,7.670
353.529,-5767.787,-3541.982,-238.620
-14606.824,-5523.379,-3965.685,5.000
-14757.265,-5545.239,-4135.068,-40.440
-14664.107,-5499.732,-4111.222,0.460
-14377.073,-5587.681,-4726.900,76.140
-16207.055,-5543.718,-4296.547,107.100
-14745.119,-5537.085,-4190.804,-5.850
-19718.492,-5476.229,-1230.040,-162.540
-14667.852,-5517.434,-4001.173,41.760
-14634.849,-5546.758,-3963.494,-53.000
20359.737,-4301.286,3847.722,-679.120
-14707.624,-5530.568,-4064.111,-2.520
-18240.192,-5547.577,-4660.260,-92.470
-14826.233,-5442.841,-4040.402,32.590
-14464.009,-5667.184,-4799.517,-91.760
-14721.791,-5523.334,-4088.698,-0.250
-14692.319,-5531.885,-4134.877,-7.150
-14683.188,-5533.166,-4163.216,-2.320
-14675.319,-5529.300,-4070.320,-15.290
-14457.051,-5496.949,-3799.476,-53.260
-14717.065,-5532.864,-4088.912,1.940
-14663.937,-5550.953,-4219.988,34.410
-14716.814,-5547.238,-4166.365,0.710
-14832.627,-5608.687,-4234.346,7.800
-14677.000,-5516.759,-4154.673,16.550
-14672.487,-5551.569,-4031.258,1.480
-14513.330,-5588.919,-2080.017,-151.380
-15001.627,-6877.014,3351.281,-2865.500
-14724.607,-5544.774,-4056.228,-5.070
-15492.422,-5551.329,-3549.119,10.900
-14841.056,-5542.362,-4283.982,8.030
-14694.942,-5538.361,-4216.734,-6.700
-14148.059,-5135.196,-5075.764,476.810
-16121.886,-5551.603,-3625.498,-79.040
-14713.623,-5551.683,-4235.336,-49.350
-14736.973,-5517.896,-4296.089,-13.220
-14617.234,-5540.660,-3912.360,5.410
-16001.214,-4818.258,7525.309,-993.570
-14496.961,-5577.099,-4489.077,-18.840
-15148.116,-5510.865,-3915.466,49.480
-14553.198,-5547.987,-4145.502,-14.860
-14761.071,-5522.200,-4156.318,-32.980
-14711.193,-5528.722,-4115.454,-17.310
-28992.444,-3463.484,-11340.878,589.440
-14799.228,-5540.081,-4102.634,-10.000
-14396.884,-5569.326,-4387.064,-33.280
-14708.795,-5533.269,-4234.934,5.230
-5097.426,-6986.498,-18993.255,-2712.650
-14672.959,-5500.708,-3996.607,-7.590
-14914.674,-5507.868,-4236.379,-3.550
-14455.399,-5487.976,-4363.745,13.270
-14683.127,-5523.448,-4110.510,20.240
-14725.955,-5536.828,-4273.061,-19.590
-14602.280,-5547.251,-4691.930,45.680
-14804.464,-5523.985,-4025.600,-18.920
-16121.320,-5317.985,-4182.901,258.040
-14647.453,-5524.562,-3986.479,5.670
-14685.760,-5534.632,-4078.150,-0.310
-14653.015,-5536.509,-4056.714,-14.530
-4570.021,-5024.484,-6655.104,205.000
-25470.727,-5472.600,-8374.929,1778.130
-17774.861,-5766.747,-9327.472,-1044.860
-12860.477,-6450.225,-1542.015,70.750
-14563.548,-5539.471,-3993.705,-50.570
-14536.918,-5597.851,-4791.784,110.100
-14673.870,-5604.484,-4032.798,-114.850
-14729.280,-5539.603,-4157.302,-1.050
-14795.375,-5531.990,-4088.027,-11.300
-13601.740,-5507.325,-5450.759,-238.500
-14865.503,-5528.400,-4137.295,-151.710
-14675.538,-5467.194,-845.306,204.090
-14302.415,-5856.381,-8755.477,-71.560
-14678.964,-5533.448,-4140.779,-3.920
-14659.800,-5525.817,-6459.076,-74.270
-14707.956,-5533.334,-4112.204,3.100
-14750.370,-5529.579,-4169.237,-39.380
-14693.708,-5506.131,-3991.264,13.770
-14388.335,-5496.953,-4425.345,-22.640
-14690.109,-5528.990,-4181.498,6.640
-14736.182,-5541.701,-4092.480,86.610
-14682.326,-5533.981,-4019.595,-1.300
-14722.005,-5527.121,-4094.298,-16.930
-14482.193,-5538.470,-4256.409,2.570
-14596.645,-5524.805,-4067.916,-10.290
-11273.407,-4573.022,-8154.814,-507.370
-14824.350,-5530.303,-4112.156,-2.230
-13304.527,-5617.078,-3818.316,150.010
-16563.113,-5673.527,-3736.344,425.880
-14715.350,-5547.431,-4383.450,-0.570
-14753.123,-5540.660,-4100.109,22.650
-14612.489,-5544.669,-4056.385,-14.590
-14685.260,-5522.946,-4180.737,6.290
-14671.091,-5595.227,-3636.102,-228.750
-15046.819,-5435.179,-4703.143,-255.430
-14086.753,-5542.271,-4524.014,-3.360
-14664.701,-5546.235,-4081.828,6.550
-12699.206,-5569.448,-2964.514,-79.100
-14484.886,-5601.385,-4126.480,27.320
-13934.536,-5680.793,-3136.677,-520.760
-14717.765,-5542.528,-4190.381,23.580
-14697.485,-5516.902,-4117.355,13.940
-14256.569,-5645.491,-4684.815,-95.370
-13718.895,-5567.888,-5214.750,41.610
-14300.656,-5467.912,-4092.060,41.390
-15616.698,-5590.404,-4593.434,-139.940
-14658.840,-5532.387,-4151.509,-4.500
-9775.574,-5459.521,-5673.703,75.130
-14037.347,-5428.186,-4349.619,-39.680
-15402.574,-4965.809,-2202.237,-676.250
-14743.450,-5538.206,-5235.606,-49.600
-14986.256,-5576.628,-3995.628,-51.330
-14680.044,-5544.051,-4255.783,-20.570
-14168.703,-5588.630,-4158.902,-24.910
-14680.795,-5544.694,-4119.537,7.130
-14628.987,-5544.281,-4616.598,-52.730
-14686.634,-5438.428,-4879.758,23.880
-14858.266,-5509.749,-4069.331,30.440
-14501.034,-5593.859,-4360.107,3.700
-14655.275,-5530.591,-4655.686,36.380
-14670.232,-5527.628,-4120.673,-10.260
-14682.079,-5534.912,-4236.568,2.470
-14663.746,-5540.967,-4103.470,0.180
-14902.904,-5556.804,-3796.565,11.170
-14602.670,-5514.613,-4234.152,56.970
-16294.694,-5390.817,-4871.528,-91.730
-14729.075,-5534.093,-4164.681,9.940
-14728.099,-5535.095,-4149.843,-6.160
-14684.936,-5533.052,-4147.056,-11.970
-14937.565,-5598.666,-4573.413,54.410
-14506.143,-5544.033,-3186.055,1.310
-16312.459,-5628.307,-2992.095,-156.410
-14313.101,-5549.240,-4247.202,-39.380
-11962.281,-5433.300,-5051.937,-231.940
-14587.825,-5534.577,-3731.047,-42.140
-14676.969,-5533.017,-4116.502,4.880
-14710.449,-5535.627,-4223.500,-17.470
-14912.344,-5558.117,-4284.787,-156.320
-14950.474,-5519.129,-4158.049,-19.510
-14749.086,-5542.511,-4175.540,0.020
-14761.389,-5580.000,-5392.799,-80.220
-14657.600,-5525.468,-4119.002,-2.640
-14709.374,-5503.003,-4213.695,-19.080
-14730.634,-5512.638,-4111.231,-6.000
-12804.781,-5533.852,-4236.387,-13.500
-14459.918,-5529.336,-4135.012,34.450
-14096.624,-5576.899,-7166.570,-110.250
-14610.687,-5557.333,-4196.900,-3.990
-14837.953,-5598.100,-4585.394,-2.780
-15848.188,-5541.557,-3131.762,105.210
-14774.386,-5525.057,-4310.239,-20.820
-14635.449,-5555.761,-4685.444,67.060
-14768.334,-5541.712,-4202.354,-4.800
-16085.361,-5511.597,-3542.419,-30.800
7592730.324,-6687.020,-299425.313,211488.500
-14721.550,-5526.360,-4107.396,-27.760
-14525.008,-5610.318,-4480.688,-50.530
-14630.720,-5638.137,-4208.331,-46.340
-14832.283,-5449.529,-5226.940,-326.340
-14759.336,-5633.090,-4866.691,-65.870
-14717.166,-5503.386,-4097.246,29.400
-14703.735,-5493.398,-4173.210,-9.300
-14705.554,-5526.106,-4080.967,17.480
-14766.563,-5535.710,-4191.097,-14.920
-14705.481,-5532.373,-4173.384,2.400
-14689.730,-5537.003,-4218.970,-19.990
-14457.090,-5587.234,-4474.564,44.270
-14727.802,-5536.235,-3997.356,7.500
-14716.749,-5541.964,-4133.555,-16.830
-14649.228,-5582.098,-6047.739,-497.960
-5806.611,-5550.960,-3592.558,-1457.430
-14907.869,-5539.354,-4090.755,-38.770
-14719.286,-5533.772,-4153.572,-4.570
-14686.917,-5566.732,-4166.673,-62.220
-13334.774,-4963.135,-5845.007,350.500
-14722.926,-6008.177,-8529.555,-300.720
-14742.694,-5509.863,-4118.613,4.520
-14777.137,-5499.881,-4199.068,-3.070
-14691.012,-5539.779,-4186.588,-9.440
-14822.096,-5583.246,-4260.547,-18.350
-14714.767,-5577.153,-4295.388,25.610
-14719.571,-5530.255,-4085.016,10.720
-12507.403,-3398.382,-3086.997,-4454.750
-14866.191,-5535.035,-3952.252,-20.830
-14752.441,-5522.733,-4629.405,23.360
-14763.296,-5531.732,-4235.080,-7.830
-3861.715,-5415.715,-12844.383,-1899.250
-11355.644,-5550.819,-2109.163,127.700
-13317.189,-4647.288,-2047.644,-272.000
-14366.155,-5445.507,-4568.557,-110.870
-14715.896,-5519.077,-4098.864,-0.220
-14801.318,-5558.755,-4530.494,1.500
-14784.378,-5531.874,-4191.124,2.820
-13850.041,-5445.777,-2804.449,72.970
-14661.371,-5524.659,-4062.167,5.890
-14343.275,-5449.989,-4450.688,64.430
-14624.293,-5537.962,-4321.551,61.220
-14224.084,-5562.322,-3855.080,36.630
-14662.087,-5528.640,-4156.749,-13.500
-14732.283,-5542.935,-4198.348,-3.650
-14338.774,-5503.993,-4030.604,-4.230
-15050.638,-5623.886,-4778.679,-108.750
-14256.196,-5573.690,-5707.583,238.240
-15346.628,-5404.960,-3082.550,312.510
-13880.957,-5617.709,-4863.534,-65.970
-14427.857,-5565.585,-4488.334,-71.720
-15233.772,-5542.371,-3926.527,13.270
-14831.628,-5528.366,-4087.345,20.590
-14545.438,-5506.400,-4007.157,22.730
-15299.019,-5349.919,-2804.640,214.280
-14636.142,-5545.925,-4220.665,-85.120
-14350.150,-5520.546,-4315.078,40.590
-14560.953,-5534.194,-3869.382,12.450
-18586.728,-5751.182,-7394.074,247.560
-14727.826,-5539.493,-4151.411,2.290
-13757.919,-5604.844,-222.798,-466.530
-14717.901,-5562.779,-4133.490,3.620
-14801.811,-5528.396,-4273.092,-16.080
-12747.012,-5601.272,-4890.666,-42.250
-14568.783,-5539.663,-4043.716,5.270
-14624.064,-5665.706,-4299.736,-69.610
-14291.114,-5414.795,-4822.321,-99.930
-14041.998,-5512.759,-3750.814,-26.480
-14788.199,-5535.234,-4241.108,-10.930
-14618.365,-5577.007,-4901.037,-16.410
-14911.749,-5526.307,-4369.769,65.210
-14728.396,-5535.861,-4166.019,3.020
-14614.114,-5549.064,-4163.663,-29.400
-14229.524,-5695.901,-4136.937,-19.260
-14654.197,-5556.631,-4193.741,-11.810
-14754.368,-5513.879,-4144.272,12.990
-14693.366,-5546.925,-4132.438,-2.950
-15793.295,-5463.979,-2929.324,55.490
-14636.502,-5521.790,-4060.847,-16.060
-10782.496,-5671.242,-6419.192,1200.820
-14695.479,-5542.675,-4199.627,-6.200
-15128.433,-5333.435,-3122.094,-205.750
-14560.486,-5600.585,-4051.453,50.320
-14663.753,-5562.625,-4290.300,-57.690
-14699.228,-5522.462,-4116.666,1.570
-14710.740,-5528.440,-4090.359,-8.920
-14798.647,-5543.936,-4093.360,-14.100
-14358.592,-5525.326,-4811.176,35.230
-15290.128,-5594.670,-4924.948,-213.650
-14751.436,-5528.969,-4219.775,-4.500
-14690.874,-5525.483,-3999.864,-8.870
-14674.345,-5658.826,-4556.794,-70.400
-15459.689,-5421.838,-5923.217,-123.380
-14411.714,-5458.656,-4207.951,3.670
-14985.214,-5527.037,-5180.878,-120.250
-14358.703,-5530.265,-4190.707,-3.480
-14673.416,-5529.553,-4073.352,7.370
-14945.184,-5542.728,-4031.172,14.990
-14724.561,-5508.728,-3897.541,-34.320
-14674.160,-5523.137,-4163.000,-5.160
-14643.446,-5557.524,-4100.643,12.850
-15411.906,-5544.794,-5889.391,77.850
-12064.728,-5470.642,-3592.569,-8.810
-14807.718,-5507.980,-4028.813,30.970
-14764.604,-5552.980,-4077.299,-9.730
-14756.902,-5533.473,-4090.603,-24.830
-14775.637,-5537.153,-4349.877,3.090
-14799.310,-5483.139,-4427.042,40.640
-10872.823,-5551.712,-8130.470,962.470
-14595.723,-5600.599,-4523.071,-75.630
-14474.535,-5728.606,-6346.299,288.160
-14696.183,-5524.705,-4163.476,-9.600
-18336.514,-5502.373,-4181.754,-259.850
-14417.478,-5696.062,-4904.833,-282.600
-14544.876,-5538.050,-4071.981,7.850
-14052.091,-5555.164,-3970.355,37.280
-14704.765,-5609.264,-4144.859,-95.020
-14649.956,-5547.146,-4128.143,-0.920
-16698.679,-5403.754,-5619.531,18.500
-16676.476,-5245.875,-11800.065,-519.050
-14684.093,-5538.214,-4065.486,8.620
-15511.796,-5617.592,-14036.360,18.240
-15564.399,-5519.445,-5812.351,-25.250
-14188.830,-5529.878,-4175.068,28.240
-14702.644,-5536.186,-4168.987,10.150
-14609.410,-5554.289,-4010.455,6.370
-14475.688,-5507.594,-4360.439,18.380
-14696.980,-5531.369,-4103.836,20.840
-14802.519,-5541.388,-4308.282,-12.660
-18138.253,-5526.524,-4446.131,-147.410
-15101.110,-5528.817,-4459.985,69.520
-14767.295,-5514.175,-5275.884,-161.560
-13393.831,-5567.525,-5463.320,-180.330
-14447.359,-5619.138,-4150.767,-17.890
-14679.169,-5544.325,-4172.141,3.410
-14632.501,-5423.735,-4088.941,-139.990
-14357.245,-5698.003,-3660.712,289.850
-13047.818,-5181.945,-6926.928,-500.790
-15189.032,-5565.415,-3501.790,-200.300
-14624.887,-5549.724,-4138.683,7.290
-14702.235,-5531.735,-4095.991,3.900
-3610.378,-18049.769,-5355.968,785.250
-14653.126,-5529.891,-4016.971,3.580
-14364.748,-5400.924,-4812.641,-150.650
-14661.173,-5516.323,-4086.448,5.540
-14702.753,-5528.495,-4192.105,-12.900
-12989.975,-5478.856,-4102.799,94.040
-14705.771,-5523.557,-4062.240,10.270
-14699.247,-5525.343,-4131.042,-0.970
-14676.637,-5551.102,-4183.483,-20.450
-14700.708,-5526.412,-4100.069,-1.740
-14575.032,-5612.427,-4488.459,-5.540
-15085.285,-5501.720,-3620.289,-57.740
-14623.393,-5541.376,-4001.356,2.450
-14716.531,-5525.070,-4142.682,3.420
-14840.965,-5446.960,-3923.207,-117.820
-14524.837,-5526.161,-4707.523,19.700
-14613.080,-5538.607,-4022.531,-1.790
-14754.696,-5522.955,-4103.767,4.010
-14733.953,-5577.743,-4057.916,-9.050
-14694.163,-5532.069,-4154.041,-8.740
-14931.827,-5595.318,-4168.977,-18.830
-14644.909,-5497.749,-4225.892,13.290
-14125.138,-5468.902,-4985.716,-12.840
-14490.505,-5547.377,-3966.380,-59.900
-14721.782,-5595.806,-4336.035,-138.720
-14620.216,-5519.555,-3839.035,31.640
-14679.911,-5528.897,-4087.974,-13.240
-14795.934,-5794.688,-5076.549,225.720
-13875.358,-5715.315,-4288.543,112.820
-15477.852,-5505.367,-4712.473,-155.380
-14160.387,-5505.393,-4858.913,-167.140
-14731.537,-5514.484,-4267.762,-53.130
-14691.712,-5526.857,-4023.964,13.130
-14669.595,-5517.102,-4086.670,13.480
-13885.909,-5485.879,-4272.022,270.470
-14579.409,-5525.877,-4081.139,4.260
-14665.247,-5541.196,-4125.620,8.510
-14713.305,-5547.727,-4148.094,-13.120
-14688.624,-5538.986,-4147.990,-8.210
-14692.092,-5521.139,-4140.092,-6.750
-14742.182,-5523.328,-4236.893,-30.710
-14709.452,-5529.793,-4104.257,0.340
-12920.646,-5518.330,-5399.578,-55.350
-38002.464,-5633.111,13200.817,-1079.850
-14772.133,-5533.501,-4178.410,-12.040
-98711.005,-2901.713,237399.366,-4410.190
-14715.504,-5524.757,-4243.143,-19.520
-12931.998,-5013.115,-4555.816,271.560
-14650.239,-5529.368,-4097.972,-1.050
-15374.535,-5456.178,-4115.398,288.090
-14799.153,-5554.652,-4238.938,-38.600
-14558.854,-5515.664,-4426.913,157.670
-14657.542,-5532.762,-4116.587,-13.280
-14611.246,-5510.727,-4252.611,-36.680
-14693.582,-5525.177,-4081.989,-3.210
-14702.082,-5505.976,-4234.847,-24.280
-14692.089,-5515.712,-4078.230,3.540
-14120.903,-5341.786,-4967.549,-252.440
-14667.739,-5524.478,-4249.124,-0.080
-14683.163,-5536.654,-4142.047,5.170
-14666.929,-5533.233,-4030.088,5.020
-13969.619,-5724.331,-2964.090,-56.810
-15172.373,-5566.369,-4642.138,-58.250
-14361.445,-5571.955,-3981.682,-56.840
-16618.086,-5578.717,-3974.612,0.220
-14646.824,-5514.776,-4111.710,-9.900
-14707.611,-5532.580,-4112.939,13.230
-14634.903,-5523.072,-4183.912,-5.690
-14710.210,-5525.193,-4163.143,-16.640
-14789.629,-5539.142,-4226.488,67.530
-14558.108,-5533.055,-4087.221,6.550
-14608.004,-5538.697,-4149.914,-9.190
-14867.204,-5513.750,-4718.812,-160.060
-1934.672,3147962.914,-14772.547,-32205.000
-14711.725,-5551.658,-4041.692,8.650
-14452.492,-5521.473,-4474.945,37.460
-26784.236,-13778.934,-117691.809,668.570
-14795.696,-5521.083,-4338.214,21.730
-14666.746,-5569.229,-3632.867,-143.360
-14533.828,-5530.039,-3915.611,4.760
-14645.426,-5534.175,-4109.572,0.000
-14716.181,-5576.686,-3946.559,-35.050
-14826.017,-5612.994,-5974.141,19.150
-14568.644,-5541.074,-3932.766,1.720
-14017.278,-5516.597,-3953.741,49.430
-14768.363,-5544.064,-4266.258,-11.080
-14677.816,-5528.328,-4139.817,-1.370
-16011.389,-5517.304,-8827.244,426.970
-124537.053,-5449.571,3991.917,7309.260
-14940.711,-5541.887,-4033.026,16.880
-14664.952,-5525.190,-4009.190,-19.970
-14981.207,-5583.403,-4300.543,-12.930
-12737.257,-5717.250,-4866.966,48.860
-14591.395,-5530.776,-4009.466,11.300
-14735.296,-5537.273,-4044.537,2.170
-14677.059,-5529.505,-4132.033,16.610
-14029.084,-5144.173,-4618.031,-157.250
-14703.968,-5516.463,-4104.581,3.600
-14404.798,-5594.234,-4743.961,0.030
-14677.493,-5557.280,-4742.437,130.810
-14703.088,-5529.447,-4082.632,-3.100
-14685.659,-5534.402,-4155.631,-4.780
-14158.033,-5393.278,-3785.586,-40.880
-14807.122,-5521.446,-4162.017,12.370
-14190.685,-5540.434,-3467.778,-54.080
-14678.329,-5531.068,-4121.096,2.510
-14700.339,-5527.319,-4033.681,6.980
-14712.608,-5521.774,-4027.992,1.870
-14465.076,-5538.596,-4140.900,224.160
-14529.851,-5524.579,-4360.528,-26.680
-14610.608,-5528.025,-4196.580,23.920
-14665.557,-5533.376,-4088.778,5.730
-14627.272,-5520.089,-4020.812,-26.110
868657.902,11609.656,2600737.911,-87476.940
-15585.321,-5542.229,-3984.227,-87.840
-18060.903,-5431.494,-8273.275,803.590
-14312.360,-5488.886,-5051.690,-438.590
-14653.290,-5530.952,-4165.024,-1.590
-14616.994,-5540.511,-4164.393,-23.410
-14629.143,-5540.025,-4173.846,-5.490
-14702.952,-5542.195,-4137.650,2.630
-13708.650,-5505.906,-5427.263,104.000
-14676.522,-5541.813,-4117.716,-13.680
-12556.477,-5857.809,-6717.287,-333.000
-14242.187,-5538.901,-4223.206,101.650
-14694.655,-5531.748,-4122.811,-18.630
-15530.103,-5489.649,-4921.752,-10.820
-14453.489,-5531.728,-5566.419,-60.000
-14662.638,-5527.314,-4146.452,-8.240
-14657.083,-5530.983,-4152.285,1.060
-14797.481,-5527.956,-4210.633,-12.860
-14655.599,-5541.708,-4130.227,-6.920
-14696.025,-5539.189,-4377.191,-1.560
-14983.909,-5517.773,-4086.253,-18.270
-14899.662,-5508.445,-3701.525,177.250
-15152.839,-5408.913,-4654.891,-62.560
-13793.632,-5487.747,-2715.162,367.200
-13621.234,-5723.719,-2700.312,524.720
-14595.743,-5527.665,-4049.251,-4.910
-14652.982,-5529.617,-5125.986,166.240
-14677.792,-5532.058,-4062.256,-25.640
-13079.996,-4995.122,-4173.349,92.000
-14695.811,-5512.316,-4194.646,22.210
-14666.742,-5532.547,-4141.503,-1.530
-14562.061,-5493.676,-4599.004,110.770
-14675.184,-5537.876,-4178.458,-11.300
-14961.898,-5473.576,-4469.719,6.000
-14063.561,-5591.399,-6129.735,-46.940
-14938.914,-5563.338,-4779.239,122.790
-14705.864,-5537.783,-4103.093,1.510
-14669.550,-5533.506,-4140.008,-9.000
-14674.821,-5665.643,-3847.140,7.230
-14419.162,-5520.587,-4163.427,11.000
-14257.728,-5522.185,-4484.505,-25.930
-17436.893,-5771.905,-5865.690,443.000
-14900.248,-5554.748,-9412.348,88.780
-14678.820,-5530.973,-4316.200,-30.420
-14698.822,-5533.458,-4097.372,-3.100
-14612.054,-5565.296,-4007.430,-12.120
-14609.513,-5541.622,-4203.584,-1.500
-14649.597,-5523.856,-4073.576,6.450
-14629.744,-5535.596,-4050.914,-0.990
-14732.157,-5533.853,-4255.985,-9.610
-11929.814,-5566.436,-3989.422,574.330
-14709.907,-5451.792,-4063.890,-4.510
-14605.743,-5601.757,-3492.288,3.120
-14670.600,-5529.240,-4105.683,-5.330
-15007.749,-5617.158,-4951.266,195.420
-15012.313,-5501.349,-3754.999,93.040
-14671.819,-5534.442,-4130.216,-1.270
-14753.504,-5506.266,-4138.760,13.080
-14758.351,-5530.575,-3906.630,-1.280
-14335.256,-5533.846,-3377.303,-154.970
-14562.016,-5600.504,-4509.170,31.870
-14704.957,-5542.301,-4174.622,-10.130
-14843.337,-5508.359,-4189.780,-11.300
-14701.146,-5532.159,-4168.702,-18.290
-14119.504,-5395.686,-4811.204,-60.870
-14645.657,-5564.376,-4381.551,-33.380
-14813.694,-5527.217,-4312.289,23.750
-14767.723,-5514.915,-4388.357,-29.500
-15559.388,-5672.343,-2129.693,-304.310
-14616.156,-5512.111,-4064.423,-11.060
-14806.226,-5607.988,-4328.766,-158.800
-14651.602,-5525.281,-4042.643,-0.240
-14585.825,-5543.268,-3989.666,-0.990
-14528.386,-5602.227,-4695.483,-20.990
-14533.502,-5618.488,-4104.156,-4.950
-14638.784,-5548.998,-4172.888,39.350
-14730.770,-5535.735,-4151.753,-14.230
-14915.901,-5514.093,-4148.493,6.580
-14680.954,-5521.976,-4144.453,2.330
-14075.412,-5550.149,-5286.958,-202.970
-18141.458,-5615.119,-3230.071,-194.070
-14856.802,-5526.580,-3993.400,-11.240
-14611.592,-5520.051,-3957.687,18.700
-14981.526,-5653.780,-4565.632,17.600
-17291.487,-5504.878,-9851.641,121.560
